,Timestamp (ms),Left Eye Center X,Left Eye Center Y,Right Eye Center X,Right Eye Center Y,Left Iris Relative Pos Dx,Left Iris Relative Pos Dy,Right Iris Relative Pos Dx,Right Iris Relative Pos Dy,Total Blink Count,Pitch,Yaw,Roll
8149,1730389768331,437.0,293.5,372.5,288.5,78,6,-52,-8,5,-2.7600258382117038,-0.1945907344285169,1.799327229752807
8150,1730389768363,437.0,292.5,372.0,287.5,79,5,-51,-8,5,-2.6366588443572656,-0.3665887598791295,1.7190970523354068
8151,1730389768363,437.0,292.5,372.0,287.5,79,5,-51,-8,5,-2.6366588443572656,-0.3665887598791295,1.7190970523354068
8152,1730389768394,436.5,292.5,371.5,287.5,77,5,-52,-8,5,-2.552767803507521,-0.4518185714912066,1.652693165305049
8153,1730389768394,436.5,292.5,371.5,287.5,77,5,-52,-8,5,-2.552767803507521,-0.4518185714912066,1.652693165305049
8154,1730389768426,436.5,292.0,371.5,287.5,77,5,-52,-8,5,-2.438508527894018,-0.6775695889661577,1.615464081394267
8155,1730389768426,436.5,292.0,371.5,287.5,77,5,-52,-8,5,-2.438508527894018,-0.6775695889661577,1.615464081394267
8156,1730389768461,436.5,292.0,371.5,287.5,78,6,-51,-8,5,-2.3705375536818227,-0.6543078765268442,1.5932918846045483
8157,1730389768461,436.5,292.0,371.5,287.5,78,6,-51,-8,5,-2.3705375536818227,-0.6543078765268442,1.5932918846045483
8158,1730389768495,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.3553625041309854,-0.4134541337396067,1.5367970742042436
8159,1730389768495,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.3553625041309854,-0.4134541337396067,1.5367970742042436
8160,1730389768535,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.458346159324384,-0.2438744841582174,1.4791051713791967
8161,1730389768535,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.458346159324384,-0.2438744841582174,1.4791051713791967
8162,1730389768561,436.5,292.0,371.5,286.5,78,6,-52,-9,5,-2.5832378381845897,-0.1706689580344926,1.415311203974455
8163,1730389768561,436.5,292.0,371.5,286.5,78,6,-52,-9,5,-2.5832378381845897,-0.1706689580344926,1.415311203974455
8164,1730389768601,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.7499519114766717,0.1755587331492503,1.3608417469196397
8165,1730389768601,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.7499519114766717,0.1755587331492503,1.3608417469196397
8166,1730389768633,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.8167089396764275,0.5030534212760038,1.3208244076954705
8167,1730389768633,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.8167089396764275,0.5030534212760038,1.3208244076954705
8168,1730389768667,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.8064089638470424,0.7314542992894157,1.2828903130533238
8169,1730389768667,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.8064089638470424,0.7314542992894157,1.2828903130533238
8170,1730389768696,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.73364567000986,0.7489197377940657,1.3373396807373208
8171,1730389768696,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.73364567000986,0.7489197377940657,1.3373396807373208
8172,1730389768731,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.6838609454176314,0.8644735072308984,1.3514572589766
8173,1730389768731,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.6838609454176314,0.8644735072308984,1.3514572589766
8174,1730389768767,436.5,292.0,372.0,286.5,78,5,-51,-9,5,-2.8705662570159856,1.1048496525269558,1.3303397990779686
8175,1730389768767,436.5,292.0,372.0,286.5,78,5,-51,-9,5,-2.8705662570159856,1.1048496525269558,1.3303397990779686
8176,1730389768805,437.5,293.0,373.0,288.5,79,6,-50,-8,5,-2.992160926752097,1.1844822913953363,1.3250742087649812
8177,1730389768805,437.5,293.0,373.0,288.5,79,6,-50,-8,5,-2.992160926752097,1.1844822913953363,1.3250742087649812
8178,1730389768829,437.5,293.0,372.5,288.5,78,6,-53,-8,5,-3.018625708975069,0.95962398912327,1.3487483771815496
8179,1730389768829,437.5,293.0,372.5,288.5,78,6,-53,-8,5,-3.018625708975069,0.95962398912327,1.3487483771815496
8180,1730389768866,438.0,293.0,373.5,288.5,80,6,-51,-8,5,-2.92098978893352,0.7109610344886015,1.348005105462989
8181,1730389768866,438.0,293.0,373.5,288.5,80,6,-51,-8,5,-2.92098978893352,0.7109610344886015,1.348005105462989
